Wrangell City and Borough, Alaska	2404
Yakutat City and Borough, Alaska	634
Yukon-Koyukuk Census Area, Alaska	5654
Apache County, Arizona	71867
Cochise County, Arizona	129744
Coconino County, Arizona	136690
Gila County, Arizona	53063
Graham County, Arizona	37435
Greenlee County, Arizona	8944
La Paz County, Arizona	20331
Maricopa County, Arizona	4013164
Mohave County, Arizona	202855
Navajo County, Arizona	107346
Pima County, Arizona	998050
Pinal County, Arizona	390965
Santa Cruz County, Arizona	47121
Yavapai County, Arizona	215389
Yuma County, Arizona	202033
Arkansas County, Arkansas	18820
Ashley County, Arkansas	21252
Baxter County, Arkansas	40996
Benton County, Arkansas	237301
Boone County, Arkansas	37389
Bradley County, Arkansas	11192
Calhoun County, Arkansas	5219
Carroll County, Arkansas	27760
Chicot County, Arkansas	11338
Clark County, Arkansas	22697
Clay County, Arkansas	15294
Cleburne County, Arkansas	25656
Cleveland County, Arkansas	8562
Columbia County, Arkansas	24266
Conway County, Arkansas	21176
Craighead County, Arkansas	101647
Crawford County, Arkansas	61658
Crittenden County, Arkansas	49758
Cross County, Arkansas	17504
Dallas County, Arkansas	7921
Desha County, Arkansas	12492
Drew County, Arkansas	18728
Faulkner County, Arkansas	119390
Franklin County, Arkansas	17945
Fulton County, Arkansas	12227
Garland County, Arkansas	97065
Grant County, Arkansas	18046
Greene County, Arkansas	43072
Hempstead County, Arkansas	22398
Hot Spring County, Arkansas	33440
Howard County, Arkansas	13544
Independence County, Arkansas	36843
Izard County, Arkansas	13364
Jackson County, Arkansas	17664
Jefferson County, Arkansas	73084
Johnson County, Arkansas	25887
Lafayette County, Arkansas	7245
Lawrence County, Arkansas	17061
Lee County, Arkansas	10041
Lincoln County, Arkansas	14043
Little River County, Arkansas	12741
Logan County, Arkansas	22076
Lonoke County, Arkansas	70834
Madison County, Arkansas	15721
Marion County, Arkansas	16427
Miller County, Arkansas	43380
Mississippi County, Arkansas	44734
Monroe County, Arkansas	7667
Montgomery County, Arkansas	9216
Nevada County, Arkansas	8789
Newton County, Arkansas	8068
Ouachita County, Arkansas	25013
Perry County, Arkansas	10344
Phillips County, Arkansas	20426
Pike County, Arkansas	11126
Poinsett County, Arkansas	24222
Polk County, Arkansas	20354
Pope County, Arkansas	62747
Prairie County, Arkansas	8360
Pulaski County, Arkansas	391536
Randolph County, Arkansas	17634
St. Francis County, Arkansas	27302
Saline County, Arkansas	114185
Scott County, Arkansas	10914
Searcy County, Arkansas	7990
Sebastian County, Arkansas	127118
Sevier County, Arkansas	17342
Sharp County, Arkansas	17068
Stone County, Arkansas	12533
Union County, Arkansas	40675
Van Buren County, Arkansas	16965
Washington County, Arkansas	216753
White County, Arkansas	78661
Woodruff County, Arkansas	7052
Yell County, Arkansas	21807
Alameda County, California	1583226
Alpine County, California	1150
Amador County, California	36602
Butte County, California	222420
Calaveras County, California	44614
Colusa County, California	21432
Contra Costa County, California	1095980
Del Norte County, California	27827
El Dorado County, California	181542
Fresno County, California	956102
Glenn County, California	27914
Humboldt County, California	134620
Imperial County, California	177517
Inyo County, California	18423
Kern County, California	865923
Kings County, California	150862
Lake County, California	63843
Lassen County, California	32212
Los Angeles County, California	10053995
Madera County, California	152165
Marin County, California	258821
Mariposa County, California	17758
Mendocino County, California	87471
Merced County, California	263481
Modoc County, California	9112
Mono County, California	14016
Monterey County, California	429123
Napa County, California	140580
Nevada County, California	98262
Orange County, California	3121854
Placer County, California	367339
Plumas County, California	18877
Riverside County, California	2296956
Sacramento County, California	1463149
San Benito County, California	57594
San Bernardino County, California	2093306
San Diego County, California	3222558
San Francisco County, California	841138
San Joaquin County, California	705027
San Luis Obispo County, California	276284
San Mateo County, California	750489
Santa Barbara County, California	436076
Santa Clara County, California	1871107
Santa Cruz County, California	269444
Shasta County, California	179137
Sierra County, California	3040
Siskiyou County, California	43773
Solano County, California	425219
Sonoma County, California	495432
Stanislaus County, California	526286
Sutter County, California	95287
Tehama County, California	63130
Trinity County, California	13444
Tulare County, California	454725
Tuolumne County, California	53911
Ventura County, California	840972
Yolo County, California	205485
Yuba County, California	73361
Adams County, Colorado	470547
Alamosa County, Colorado	16256
Arapahoe County, Colorado	608128
Archuleta County, Colorado	12202
Baca County, Colorado	3679
Bent County, Colorado	5734
Boulder County, Colorado	310396
Broomfield County, Colorado	60306
Chaffee County, Colorado	18335
Cheyenne County, Colorado	1898
Clear Creek County, Colorado	9110
Conejos County, Colorado	8258
Costilla County, Colorado	3539
Crowley County, Colorado	5333
Custer County, Colorado	4271
Delta County, Colorado	30326
Denver County, Colorado	648401
Dolores County, Colorado	2025
Douglas County, Colorado	306297
Eagle County, Colorado	52441
Elbert County, Colorado	23713
El Paso County, Colorado	655453
Fremont County, Colorado	46463
Garfield County, Colorado	57102
Gilpin County, Colorado	5572
Grand County, Colorado	14319
Gunnison County, Colorado	15505
Hinsdale County, Colorado	812
Huerfano County, Colorado	6507
Jackson County, Colorado	1364
Jefferson County, Colorado	551548
Kiowa County, Colorado	1420
Kit Carson County, Colorado	8016
Lake County, Colorado	7290
La Plata County, Colorado	53334
Larimer County, Colorado	316494
Las Animas County, Colorado	14444
Lincoln County, Colorado	5431
Logan County, Colorado	22407
Mesa County, Colorado	147699
Mineral County, Colorado	723
Moffat County, Colorado	13115
Montezuma County, Colorado	25667
Montrose County, Colorado	40744
Morgan County, Colorado	28389
Otero County, Colorado	18572
Ouray County, Colorado	4578
Park County, Colorado	16128
Phillips County, Colorado	4355
Pitkin County, Colorado	17381
Prowers County, Colorado	12281
Pueblo County, Colorado	161320
Rio Blanco County, Colorado	6759
Rio Grande County, Colorado	11755
Routt County, Colorado	23458
Saguache County, Colorado	6226
San Juan County, Colorado	699
San Miguel County, Colorado	7697
Sedgwick County, Colorado	2354
Summit County, Colorado	28755
Teller County, Colorado	23258
Washington County, Colorado	4774
Weld County, Colorado	270560
Yuma County, Colorado	10163
Fairfield County, Connecticut	942119
Hartford County, Connecticut	898848
Litchfield County, Connecticut	186660
Middlesex County, Connecticut	165389
New Haven County, Connecticut	863016
New London County, Connecticut	273976
Tolland County, Connecticut	151706
Windham County, Connecticut	117627
Kent County, Delaware	169562
New Castle County, Delaware	549233
Sussex County, Delaware	206445
District of Columbia, District of Columbia	649111
Alachua County, Florida	253309
Baker County, Florida	27017
Bay County, Florida	174966
Bradford County, Florida	26907
Brevard County, Florida	551440
Broward County, Florida	1845393
Calhoun County, Florida	14647
Charlotte County, Florida	164948
Citrus County, Florida	139134
Clay County, Florida	196535
Collier County, Florida	340106
Columbia County, Florida	67563
DeSoto County, Florida	34616
Dixie County, Florida	15954
Duval County, Florida	887322
Escambia County, Florida	307871
Flagler County, Florida	99950
Franklin County, Florida	11639
Gadsden County, Florida	46191
Gilchrist County, Florida	16907
Glades County, Florida	13201
Gulf County, Florida	15805
Hamilton County, Florida	14319
Hardee County, Florida	27410
Hendry County, Florida	37750
Hernando County, Florida	174205
Highlands County, Florida	97919
Hillsborough County, Florida	1294145
Holmes County, Florida	19649
Indian River County, Florida	142021
Jackson County, Florida	49000
Jefferson County, Florida	14192
Lafayette County, Florida	8846
Lake County, Florida	308115
Lee County, Florida	661336
Leon County, Florida	282184
Levy County, Florida	39694
Liberty County, Florida	8328
Madison County, Florida	18713
Manatee County, Florida	342417
Marion County, Florida	336159
Martin County, Florida	151478
Miami-Dade County, Florida	2641866
Monroe County, Florida	76536
Nassau County, Florida	75628
Okaloosa County, Florida	193906
Okeechobee County, Florida	39076
Orange County, Florida	1226764
Osceola County, Florida	299498
Palm Beach County, Florida	1376199
Pasco County, Florida	475695
Pinellas County, Florida	930109
Polk County, Florida	623159
Putnam County, Florida	72543
St. Johns County, Florida	209544
St. Lucie County, Florida	286307
Santa Rosa County, Florida	160811
Sarasota County, Florida	390242
Seminole County, Florida	436706
Sumter County, Florida	108483
Suwannee County, Florida	43718
Taylor County, Florida	22879
Union County, Florida	15086
Volusia County, Florida	501201
Wakulla County, Florida	31016
Walton County, Florida	59403
Washington County, Florida	24635
Appling County, Georgia	18391
Atkinson County, Georgia	8287
Bacon County, Georgia	11230
Baker County, Georgia	3321
Baldwin County, Georgia	46139
Banks County, Georgia	18325
Barrow County, Georgia	71425
Bartow County, Georgia	101289
Ben Hill County, Georgia	17490
Berrien County, Georgia	19005
Bibb County, Georgia	154615
Bleckley County, Georgia	12755
Brantley County, Georgia	18299
Brooks County, Georgia	15631
Bryan County, Georgia	33133
Bulloch County, Georgia	71308
Burke County, Georgia	22925
Butts County, Georgia	23222
Calhoun County, Georgia	6517
Camden County, Georgia	51517
Candler County, Georgia	10944
Carroll County, Georgia	112388
Catoosa County, Georgia	65335
Charlton County, Georgia	13044
Chatham County, Georgia	278428
Chattahoochee County, Georgia	12350
Chattooga County, Georgia	25120
Cherokee County, Georgia	224869
Clarke County, Georgia	121206
Clay County, Georgia	3037
Clayton County, Georgia	264843
Clinch County, Georgia	6802
Cobb County, Georgia	718208
Coffee County, Georgia	43129
Colquitt County, Georgia	46288
Columbia County, Georgia	136287
Cook County, Georgia	17025
Coweta County, Georgia	133222
Crawford County, Georgia	12481
Crisp County, Georgia	23232
Dade County, Georgia	16502
Dawson County, Georgia	22651
Decatur County, Georgia	27372
DeKalb County, Georgia	714935
Dodge County, Georgia	21243
Dooly County, Georgia	14313
Dougherty County, Georgia	93130
Douglas County, Georgia	136560
Early County, Georgia	10511
Echols County, Georgia	3997
Effingham County, Georgia	54488
Elbert County, Georgia	19514
Emanuel County, Georgia	22861
Evans County, Georgia	10813
Fannin County, Georgia	23746
Fayette County, Georgia	108355
Floyd County, Georgia	96025
Forsyth County, Georgia	195312
Franklin County, Georgia	22044
Fulton County, Georgia	984721
Gilmer County, Georgia	28587
Glascock County, Georgia	3083
Glynn County, Georgia	81533
Gordon County, Georgia	55830
Grady County, Georgia	25258
Greene County, Georgia	16283
Gwinnett County, Georgia	858956
Habersham County, Georgia	43294
Hall County, Georgia	187759
Hancock County, Georgia	8898
Haralson County, Georgia	28482
Harris County, Georgia	32673
Hart County, Georgia	25480
Heard County, Georgia	11561
Henry County, Georgia	210755
Houston County, Georgia	147919
Irwin County, Georgia	9412
Jackson County, Georgia	60971
Jasper County, Georgia	13543
Jeff Davis County, Georgia	14986
Jefferson County, Georgia	16342
Jenkins County, Georgia	9268
Johnson County, Georgia	9776
Jones County, Georgia	28769
Lamar County, Georgia	17946
Lanier County, Georgia	10398
Laurens County, Georgia	47927
Lee County, Georgia	29061
Liberty County, Georgia	64057
Lincoln County, Georgia	7719
Long County, Georgia	16641
Lowndes County, Georgia	112802
Lumpkin County, Georgia	30908
McDuffie County, Georgia	21421
McIntosh County, Georgia	14180
Macon County, Georgia	13961
Madison County, Georgia	28116
Marion County, Georgia	8721
Meriwether County, Georgia	21207
Miller County, Georgia	5917
Mitchell County, Georgia	23027
Monroe County, Georgia	27005
Montgomery County, Georgia	8973
Morgan County, Georgia	17752
Murray County, Georgia	39298
Muscogee County, Georgia	203952
Newton County, Georgia	102201
Oconee County, Georgia	34050
Oglethorpe County, Georgia	14512
Paulding County, Georgia	147181
Peach County, Georgia	26905
Pickens County, Georgia	29509
Pierce County, Georgia	18948
Pike County, Georgia	17796
Polk County, Georgia	41177
Pulaski County, Georgia	11531
Putnam County, Georgia	21310
Quitman County, Georgia	2366
Rabun County, Georgia	16247
Randolph County, Georgia	7185
Richmond County, Georgia	201276
Rockdale County, Georgia	86815
Schley County, Georgia	5072
Screven County, Georgia	14216
Seminole County, Georgia	8903
Spalding County, Georgia	63741
Stephens County, Georgia	25595
Stewart County, Georgia	5484
Sumter County, Georgia	31357
Talbot County, Georgia	6449
Taliaferro County, Georgia	1693
Tattnall County, Georgia	25477
Taylor County, Georgia	8441
Telfair County, Georgia	16705
Terrell County, Georgia	9214
Thomas County, Georgia	44848
Tift County, Georgia	40280
Toombs County, Georgia	27302
Towns County, Georgia	10752
Treutlen County, Georgia	6665
Troup County, Georgia	69007
Turner County, Georgia	8143
Twiggs County, Georgia	8462
Union County, Georgia	21607
Upson County, Georgia	26522
Walker County, Georgia	68317
Walton County, Georgia	85987
Ware County, Georgia	35704
Warren County, Georgia	5554
Washington County, Georgia	20679
Wayne County, Georgia	30058
Webster County, Georgia	2707
Wheeler County, Georgia	7939
White County, Georgia	27781
Whitfield County, Georgia	103087
Wilcox County, Georgia	8996
Wilkes County, Georgia	9944
Wilkinson County, Georgia	9436
Worth County, Georgia	21064
Hawaii County, Hawaii	191409
Honolulu County, Hawaii	987019
Kalawao County, Hawaii	89
Kauai County, Hawaii	69679
Maui County, Hawaii	160791
Ada County, Idaho	416556
Adams County, Idaho	3831
Bannock County, Idaho	83322
Bear Lake County, Idaho	5937
Benewah County, Idaho	9049
Bingham County, Idaho	45408
Blaine County, Idaho	21322
Boise County, Idaho	6744
Bonner County, Idaho	40703
Bonneville County, Idaho	107550
Boundary County, Idaho	10865
Butte County, Idaho	2628
Camas County, Idaho	1039
Canyon County, Idaho	199040
Caribou County, Idaho	6830
Cassia County, Idaho	23342
Clark County, Idaho	861
Clearwater County, Idaho	8604
Custer County, Idaho	4235
Elmore County, Idaho	26156
Franklin County, Idaho	12849
Fremont County, Idaho	12912
Gem County, Idaho	16694
Gooding County, Idaho	15094
Idaho County, Idaho	16201
Jefferson County, Idaho	26868
Jerome County, Idaho	22606
Kootenai County, Idaho	144357
Latah County, Idaho	38221
Lemhi County, Idaho	7725
Lewis County, Idaho	3825
Lincoln County, Idaho	5307
Madison County, Idaho	37572
Minidoka County, Idaho	20310
Nez Perce County, Idaho	39938
Oneida County, Idaho	4269
Owyhee County, Idaho	11423
Payette County, Idaho	22591
Power County, Idaho	7694
Shoshone County, Idaho	12685
Teton County, Idaho	10301
Twin Falls County, Idaho	79839
Valley County, Idaho	9586
Washington County, Idaho	9954
Adams County, Illinois	67046
Alexander County, Illinois	7643
Bond County, Illinois	17461
Boone County, Illinois	53910
Brown County, Illinois	6857
Bureau County, Illinois	34084
Calhoun County, Illinois	5042
Carroll County, Illinois	14868
Cass County, Illinois	13335
Champaign County, Illinois	205761
Christian County, Illinois	34171
Clark County, Illinois	16203
Clay County, Illinois	13572
Clinton County, Illinois	37895
Coles County, Illinois	53641
Cook County, Illinois	5246635
Crawford County, Illinois	19514
Cumberland County, Illinois	10871
DeKalb County, Illinois	104802
De Witt County, Illinois	16401
Douglas County, Illinois	19829
DuPage County, Illinois	931522
Edgar County, Illinois	17958
Edwards County, Illinois	6678
Effingham County, Illinois	34306
Fayette County, Illinois	22037
Ford County, Illinois	13814
Franklin County, Illinois	39572
Fulton County, Illinois	36369
Gallatin County, Illinois	5401
Greene County, Illinois	13617
Grundy County, Illinois	50149
Hamilton County, Illinois	8329
Hancock County, Illinois	18531
Hardin County, Illinois	4158
Henderson County, Illinois	6909
Henry County, Illinois	49750
Iroquois County, Illinois	29017
Jackson County, Illinois	59981
Jasper County, Illinois	9577
Jefferson County, Illinois	38721
Jersey County, Illinois	22638
Jo Daviess County, Illinois	22218
Johnson County, Illinois	12648
Kane County, Illinois	524277
Kankakee County, Illinois	112193
Kendall County, Illinois	119525
Knox County, Illinois	52235
Lake County, Illinois	704000
LaSalle County, Illinois	112039
Lawrence County, Illinois	16683
Lee County, Illinois	34881
Livingston County, Illinois	38243
Logan County, Illinois	29943
McDonough County, Illinois	32420
McHenry County, Illinois	307367
McLean County, Illinois	174893
Macon County, Illinois	109435
Macoupin County, Illinois	46892
Madison County, Illinois	267247
Marion County, Illinois	38646
Marshall County, Illinois	12140
Mason County, Illinois	14187
Massac County, Illinois	14980
Menard County, Illinois	12608
Mercer County, Illinois	16123
Monroe County, Illinois	33570
Montgomery County, Illinois	29671
Morgan County, Illinois	35038
Moultrie County, Illinois	14903
Ogle County, Illinois	52377
Peoria County, Illinois	188529
Perry County, Illinois	21861
Piatt County, Illinois	16440
Pike County, Illinois	16142
Pope County, Illinois	4332
Pulaski County, Illinois	5904
Putnam County, Illinois	5825
Randolph County, Illinois	32915
Richland County, Illinois	16068
Rock Island County, Illinois	146804
St. Clair County, Illinois	267065
Saline County, Illinois	24892
Sangamon County, Illinois	199037
Schuyler County, Illinois	7425
Scott County, Illinois	5234
Shelby County, Illinois	22164
Stark County, Illinois	5883
Stephenson County, Illinois	46782
Tazewell County, Illinois	136372
Union County, Illinois	17559
Vermilion County, Illinois	80418
Wabash County, Illinois	11624
Warren County, Illinois	17704
Washington County, Illinois	14404
Wayne County, Illinois	16616
White County, Illinois	14526
Whiteside County, Illinois	57274
Will County, Illinois	683708
Williamson County, Illinois	67088
Winnebago County, Illinois	290845
Woodford County, Illinois	39155
Adams County, Indiana	34685
Allen County, Indiana	363596
Bartholomew County, Indiana	79549
Benton County, Indiana	8748
Blackford County, Indiana	12490
Boone County, Indiana	60519
Brown County, Indiana	15054
Carroll County, Indiana	20096
Cass County, Indiana	38542
Clark County, Indiana	112800
Clay County, Indiana	26797
Clinton County, Indiana	32958
Crawford County, Indiana	10611
Daviess County, Indiana	32303
Dearborn County, Indiana	49799
Decatur County, Indiana	26262
DeKalb County, Indiana	42302
Delaware County, Indiana	117355
Dubois County, Indiana	42318
Elkhart County, Indiana	200591
Fayette County, Indiana	23839
Floyd County, Indiana	76059
Fountain County, Indiana	16863
Franklin County, Indiana	22929
Fulton County, Indiana	20455
Gibson County, Indiana	33554
Grant County, Indiana	69044
Greene County, Indiana	32817
Hamilton County, Indiana	296828
Hancock County, Indiana	71096
Harrison County, Indiana	39082
Hendricks County, Indiana	153644
Henry County, Indiana	49066
Howard County, Indiana	82961
Huntington County, Indiana	36841
Jackson County, Indiana	43436
Jasper County, Indiana	33381
Jay County, Indiana	21296
Jefferson County, Indiana	32511
Jennings County, Indiana	28272
Johnson County, Indiana	145806
Knox County, Indiana	38064
Kosciusko County, Indiana	77997
LaGrange County, Indiana	38067
Lake County, Indiana	491403
LaPorte County, Indiana	111256
Lawrence County, Indiana	45873
Madison County, Indiana	130370
Marion County, Indiana	928349
Marshall County, Indiana	47037
Martin County, Indiana	10230
Miami County, Indiana	36133
Monroe County, Indiana	142020
Montgomery County, Indiana	38130
Morgan County, Indiana	69446
Newton County, Indiana	14079
Noble County, Indiana	47511
Ohio County, Indiana	6035
Orange County, Indiana	19727
Owen County, Indiana	21170
Parke County, Indiana	17234
Perry County, Indiana	19488
Pike County, Indiana	12666
Porter County, Indiana	166427
Posey County, Indiana	25515
Pulaski County, Indiana	13004
Putnam County, Indiana	37532
Randolph County, Indiana	25616
Ripley County, Indiana	28443
Rush County, Indiana	17025
St. Joseph County, Indiana	266850
Scott County, Indiana	23852
Shelby County, Indiana	44502
Spencer County, Indiana	20844
Starke County, Indiana	23215
Steuben County, Indiana	34294
Sullivan County, Indiana	21193
Switzerland County, Indiana	10528
Tippecanoe County, Indiana	180925
Tipton County, Indiana	15584
Union County, Indiana	7309
Vanderburgh County, Indiana	181524
Vermillion County, Indiana	15855
Vigo County, Indiana	108356
Wabash County, Indiana	32348
Warren County, Indiana	8393
Warrick County, Indiana	61001
Washington County, Indiana	27810
Wayne County, Indiana	67978
Wells County, Indiana	27736
White County, Indiana	24376
Whitley County, Indiana	33238
Adair County, Iowa	7463
Adams County, Iowa	3892
Allamakee County, Iowa	14046
Appanoose County, Iowa	12659
Audubon County, Iowa	5880
Benton County, Iowa	25737
Black Hawk County, Iowa	132591
Boone County, Iowa	26352
Bremer County, Iowa	24577
Buchanan County, Iowa	20932
Buena Vista County, Iowa	20584
Butler County, Iowa	14998
Calhoun County, Iowa	9909
Carroll County, Iowa	20599
Cass County, Iowa	13598
Cedar County, Iowa	18379
Cerro Gordo County, Iowa	43505
Cherokee County, Iowa	11918
Chickasaw County, Iowa	12288
Clarke County, Iowa	9259
Clay County, Iowa	16474
Clayton County, Iowa	17785
Clinton County, Iowa	48330
Crawford County, Iowa	17422
Dallas County, Iowa	74727
Davis County, Iowa	8770
Decatur County, Iowa	8245
Delaware County, Iowa	17499
Des Moines County, Iowa	40452
Dickinson County, Iowa	16949
Dubuque County, Iowa	95912
Emmet County, Iowa	9994
Fayette County, Iowa	20501
Floyd County, Iowa	16110
Franklin County, Iowa	10531
Fremont County, Iowa	7063
Greene County, Iowa	9156
Grundy County, Iowa	12311
Guthrie County, Iowa	10675
Hamilton County, Iowa	15312
Hancock County, Iowa	11102
Hardin County, Iowa	17424
Harrison County, Iowa	14437
Henry County, Iowa	20219
Howard County, Iowa	9511
Humboldt County, Iowa	9683
Ida County, Iowa	7142
Iowa County, Iowa	16341
Jackson County, Iowa	19562
Jasper County, Iowa	36731
Jefferson County, Iowa	17276
Johnson County, Iowa	139814
Jones County, Iowa	20524
Keokuk County, Iowa	10313
Kossuth County, Iowa	15277
Lee County, Iowa	35386
Linn County, Iowa	216087
Louisa County, Iowa	11294
Lucas County, Iowa	8735
Lyon County, Iowa	11692
Madison County, Iowa	15463
Mahaska County, Iowa	22412
Marion County, Iowa	33196
Marshall County, Iowa	41022
Mills County, Iowa	14910
Mitchell County, Iowa	10724
Monona County, Iowa	9104
Monroe County, Iowa	7992
Montgomery County, Iowa	10421
Muscatine County, Iowa	42918
O'Brien County, Iowa	14047
Osceola County, Iowa	6222
Page County, Iowa	15577
Palo Alto County, Iowa	9170
Plymouth County, Iowa	24924
Pocahontas County, Iowa	7154
Polk County, Iowa	451822
Pottawattamie County, Iowa	92846
Poweshiek County, Iowa	18634
Ringgold County, Iowa	5046
Sac County, Iowa	10049
Scott County, Iowa	170553
Shelby County, Iowa	11944
Sioux County, Iowa	34524
Story County, Iowa	93410
Tama County, Iowa	17523
Taylor County, Iowa	6187
Union County, Iowa	12599
Van Buren County, Iowa	7440
Wapello County, Iowa	35373
Warren County, Iowa	47399
Washington County, Iowa	22015
Wayne County, Iowa	6416
Webster County, Iowa	37216
Winnebago County, Iowa	10494
Winneshiek County, Iowa	20879
Woodbury County, Iowa	102278
Worth County, Iowa	7541
Wright County, Iowa	12963
Allen County, Kansas	13098
Anderson County, Kansas	7858
Atchison County, Kansas	16717
Barber County, Kansas	4938
Barton County, Kansas	27510
Bourbon County, Kansas	14826
Brown County, Kansas	9949
Butler County, Kansas	65884
Chase County, Kansas	2708
Chautauqua County, Kansas	3553
Cherokee County, Kansas	20933
Cheyenne County, Kansas	2682
Clark County, Kansas	2201
Clay County, Kansas	8390
Cloud County, Kansas	9365
Coffey County, Kansas	8415
Comanche County, Kansas	1924
Cowley County, Kansas	36230
Crawford County, Kansas	39330
Decatur County, Kansas	2915
Dickinson County, Kansas	19521
Doniphan County, Kansas	7859
Douglas County, Kansas	114803
Edwards County, Kansas	2957
Elk County, Kansas	2650
Ellis County, Kansas	29060
Ellsworth County, Kansas	6390
Finney County, Kansas	37131
Ford County, Kansas	34950
Franklin County, Kansas	25790
Geary County, Kansas	36987
Gove County, Kansas	2765
Graham County, Kansas	2598
Grant County, Kansas	7869
Gray County, Kansas	6007
Greeley County, Kansas	1286
Greenwood County, Kansas	6404
Hamilton County, Kansas	2606
Harper County, Kansas	5859
Harvey County, Kansas	34803
Haskell County, Kansas	4136
Hodgeman County, Kansas	1951
Jackson County, Kansas	13373
Jefferson County, Kansas	18824
Jewell County, Kansas	3067
Johnson County, Kansas	567326
Kearny County, Kansas	3904
Kingman County, Kansas	7837
Kiowa County, Kansas	2518
Labette County, Kansas	20969
Lane County, Kansas	1720
Leavenworth County, Kansas	78234
Lincoln County, Kansas	3138
Linn County, Kansas	9531
Logan County, Kansas	2789
Lyon County, Kansas	33522
McPherson County, Kansas	29606
Marion County, Kansas	12224
Marshall County, Kansas	10028
Meade County, Kansas	4304
Miami County, Kansas	32839
Mitchell County, Kansas	6336
Montgomery County, Kansas	34396
Morris County, Kansas	5717
Morton County, Kansas	3150
Nemaha County, Kansas	10140
Neosho County, Kansas	16458
Ness County, Kansas	3094
Norton County, Kansas	5642
Osage County, Kansas	16082
Osborne County, Kansas	3806
Ottawa County, Kansas	6071
Pawnee County, Kansas	6946
Phillips County, Kansas	5571
Pottawatomie County, Kansas	22670
Pratt County, Kansas	9844
Rawlins County, Kansas	2603
Reno County, Kansas	64155
Republic County, Kansas	4810
Rice County, Kansas	10010
Riley County, Kansas	75905
Rooks County, Kansas	5164
Rush County, Kansas	3186
Russell County, Kansas	6929
Saline County, Kansas	55830
Scott County, Kansas	4992
Sedgwick County, Kansas	506121
Seward County, Kansas	23470
Shawnee County, Kansas	178574
Sheridan County, Kansas	2531
Sherman County, Kansas	6107
Smith County, Kansas	3720
Stafford County, Kansas	4350
Stanton County, Kansas	2167
Stevens County, Kansas	5790
Sumner County, Kansas	23614
Thomas County, Kansas	8001
Trego County, Kansas	2959
Wabaunsee County, Kansas	7041
Wallace County, Kansas	1562
Washington County, Kansas	5628
Wichita County, Kansas	2186
Wilson County, Kansas	9105
Woodson County, Kansas	3206
Wyandotte County, Kansas	160601
Adair County, Kentucky	19135
Allen County, Kentucky	20269
Anderson County, Kentucky	21752
Ballard County, Kentucky	8282
