Cassia County, Idaho	23078
Clark County, Idaho	980
Clearwater County, Idaho	8627
Custer County, Idaho	4358
Elmore County, Idaho	27108
Franklin County, Idaho	12777
Fremont County, Idaho	13237
Gem County, Idaho	16681
Gooding County, Idaho	15470
Idaho County, Idaho	16297
Jefferson County, Idaho	26226
Jerome County, Idaho	22449
Kootenai County, Idaho	138890
Latah County, Idaho	37274
Lemhi County, Idaho	7946
Lewis County, Idaho	3817
Lincoln County, Idaho	5213
Madison County, Idaho	37595
Minidoka County, Idaho	20065
Nez Perce County, Idaho	39321
Oneida County, Idaho	4296
Owyhee County, Idaho	11472
Payette County, Idaho	22638
Power County, Idaho	7851
Shoshone County, Idaho	12718
Teton County, Idaho	10154
Twin Falls County, Idaho	77527
Valley County, Idaho	9781
Washington County, Idaho	10190
Adams County, Illinois	67162
Alexander County, Illinois	8206
Bond County, Illinois	17773
Boone County, Illinois	54144
Brown County, Illinois	6911
Bureau County, Illinois	34905
Calhoun County, Illinois	5079
Carroll County, Illinois	15364
Cass County, Illinois	13639
Champaign County, Illinois	201460
Christian County, Illinois	34783
Clark County, Illinois	16296
Clay County, Illinois	13818
Clinton County, Illinois	37819
Coles County, Illinois	53931
Cook County, Illinois	5198716
Crawford County, Illinois	19808
Cumberland County, Illinois	11041
DeKalb County, Illinois	105119
De Witt County, Illinois	16578
Douglas County, Illinois	19957
DuPage County, Illinois	917911
Edgar County, Illinois	18505
Edwards County, Illinois	6726
Effingham County, Illinois	34197
Fayette County, Illinois	22116
Ford County, Illinois	14078
Franklin County, Illinois	40023
Fulton County, Illinois	37071
Gallatin County, Illinois	5578
Greene County, Illinois	13877
Grundy County, Illinois	50098
Hamilton County, Illinois	8449
Hancock County, Illinois	19093
Hardin County, Illinois	4304
Henderson County, Illinois	7325
Henry County, Illinois	50432
Iroquois County, Illinois	29663
Jackson County, Illinois	60386
Jasper County, Illinois	9706
Jefferson County, Illinois	38804
Jersey County, Illinois	22964
Jo Daviess County, Illinois	22660
Johnson County, Illinois	12610
Kane County, Illinois	516020
Kankakee County, Illinois	113462
Kendall County, Illinois	115240
Knox County, Illinois	52919
Lake County, Illinois	704141
LaSalle County, Illinois	113866
Lawrence County, Illinois	16916
Lee County, Illinois	35970
Livingston County, Illinois	38853
Logan County, Illinois	30283
McDonough County, Illinois	32596
McHenry County, Illinois	309114
McLean County, Illinois	169843
Macon County, Illinois	110757
Macoupin County, Illinois	47784
Madison County, Illinois	269341
Marion County, Illinois	39455
Marshall County, Illinois	12630
Mason County, Illinois	14645
Massac County, Illinois	15400
Menard County, Illinois	12693
Mercer County, Illinois	16425
Monroe County, Illinois	33009
Montgomery County, Illinois	30095
Morgan County, Illinois	35553
Moultrie County, Illinois	14853
Ogle County, Illinois	53448
Peoria County, Illinois	186270
Perry County, Illinois	22331
Piatt County, Illinois	16712
Pike County, Illinois	16400
Pope County, Illinois	4460
Pulaski County, Illinois	6140
Putnam County, Illinois	5994
Randolph County, Illinois	33456
Richland County, Illinois	16207
Rock Island County, Illinois	147632
St. Clair County, Illinois	270406
Saline County, Illinois	24937
Sangamon County, Illinois	197833
Schuyler County, Illinois	7545
Scott County, Illinois	5335
Shelby County, Illinois	22344
Stark County, Illinois	5967
Stephenson County, Illinois	47680
Tazewell County, Illinois	135447
Union County, Illinois	17760
Vermilion County, Illinois	81595
Wabash County, Illinois	11933
Warren County, Illinois	17716
Washington County, Illinois	14699
Wayne County, Illinois	16736
White County, Illinois	14642
Whiteside County, Illinois	58472
Will County, Illinois	678828
Williamson County, Illinois	66433
Winnebago County, Illinois	295151
Woodford County, Illinois	38640
Adams County, Indiana	34435
Allen County, Indiana	355857
Bartholomew County, Indiana	76848
Benton County, Indiana	8883
Blackford County, Indiana	12763
Boone County, Indiana	56836
Brown County, Indiana	15209
Carroll County, Indiana	20161
Cass County, Indiana	39002
Clark County, Indiana	110547
Clay County, Indiana	26870
Clinton County, Indiana	33203
Crawford County, Indiana	10714
Daviess County, Indiana	31713
Dearborn County, Indiana	50093
Decatur County, Indiana	25795
DeKalb County, Indiana	42254
Delaware County, Indiana	117672
Dubois County, Indiana	41898
Elkhart County, Indiana	197441
Fayette County, Indiana	24341
Floyd County, Indiana	74660
Fountain County, Indiana	17258
Franklin County, Indiana	23056
Fulton County, Indiana	20820
Gibson County, Indiana	33527
Grant County, Indiana	70002
Greene County, Indiana	33197
Hamilton County, Indiana	276377
Hancock County, Indiana	70182
Harrison County, Indiana	39365
Hendricks County, Indiana	145849
Henry County, Indiana	49474
Howard County, Indiana	82766
Huntington County, Indiana	37096
Jackson County, Indiana	42584
Jasper County, Indiana	33502
Jay County, Indiana	21176
Jefferson County, Indiana	32425
Jennings County, Indiana	28465
Johnson County, Indiana	140274
Knox County, Indiana	38383
Kosciusko County, Indiana	77346
LaGrange County, Indiana	37168
Lake County, Indiana	496055
LaPorte County, Indiana	111421
Lawrence County, Indiana	46138
Madison County, Indiana	131665
Marion County, Indiana	904710
Marshall County, Indiana	47008
Martin County, Indiana	10376
Miami County, Indiana	36795
Monroe County, Indiana	138520
Montgomery County, Indiana	38096
Morgan County, Indiana	69156
Newton County, Indiana	14257
Noble County, Indiana	47471
Ohio County, Indiana	6108
Orange County, Indiana	19815
Owen County, Indiana	21587
Parke County, Indiana	17299
Perry County, Indiana	19419
Pike County, Indiana	12847
Porter County, Indiana	164491
Posey County, Indiana	25855
Pulaski County, Indiana	13345
Putnam County, Indiana	37928
Randolph County, Indiana	26165
Ripley County, Indiana	28815
Rush County, Indiana	17367
St. Joseph County, Indiana	266784
Scott County, Indiana	24193
Shelby County, Indiana	44322
Spencer County, Indiana	20890
Starke County, Indiana	23370
Steuben County, Indiana	34135
Sullivan County, Indiana	21419
Switzerland County, Indiana	10622
Tippecanoe County, Indiana	173011
Tipton County, Indiana	15874
Union County, Indiana	7538
Vanderburgh County, Indiana	179790
Vermillion County, Indiana	16145
Vigo County, Indiana	107880
Wabash County, Indiana	32852
Warren County, Indiana	8502
Warrick County, Indiana	59863
Washington County, Indiana	28290
Wayne County, Indiana	68959
Wells County, Indiana	27658
White County, Indiana	24680
Whitley County, Indiana	33335
Adair County, Iowa	7693
Adams County, Iowa	4023
Allamakee County, Iowa	14344
Appanoose County, Iowa	12869
Audubon County, Iowa	6108
Benton County, Iowa	26059
Black Hawk County, Iowa	131158
Boone County, Iowa	26276
Bremer County, Iowa	24283
Buchanan County, Iowa	20946
Buena Vista County, Iowa	20328
Butler County, Iowa	14902
Calhoun County, Iowa	10162
Carroll County, Iowa	20828
Cass County, Iowa	13927
Cedar County, Iowa	18511
Cerro Gordo County, Iowa	44100
Cherokee County, Iowa	12131
Chickasaw County, Iowa	12414
Clarke County, Iowa	9301
Clay County, Iowa	16624
Clayton County, Iowa	18090
Clinton County, Iowa	49109
Crawford County, Iowa	17127
Dallas County, Iowa	66652
Davis County, Iowa	8791
Decatur County, Iowa	8415
Delaware County, Iowa	17772
Des Moines County, Iowa	40250
Dickinson County, Iowa	16658
Dubuque County, Iowa	93893
Emmet County, Iowa	10281
Fayette County, Iowa	20860
Floyd County, Iowa	16318
Franklin County, Iowa	10685
Fremont County, Iowa	7421
Greene County, Iowa	9332
Grundy County, Iowa	12447
Guthrie County, Iowa	10943
Hamilton County, Iowa	15630
Hancock County, Iowa	11305
Hardin County, Iowa	17531
Harrison County, Iowa	14925
Henry County, Iowa	20121
Howard County, Iowa	9558
Humboldt County, Iowa	9801
Ida County, Iowa	7069
Iowa County, Iowa	16320
Jackson County, Iowa	19829
Jasper County, Iowa	36805
Jefferson County, Iowa	16816
Johnson County, Iowa	131267
Jones County, Iowa	20685
Keokuk County, Iowa	10499
Kossuth County, Iowa	15517
Lee County, Iowa	35860
Linn County, Iowa	211616
Louisa County, Iowa	11372
Lucas County, Iowa	8889
Lyon County, Iowa	11558
Madison County, Iowa	15722
Mahaska County, Iowa	22397
Marion County, Iowa	33248
Marshall County, Iowa	40682
Mills County, Iowa	15074
Mitchell County, Iowa	10789
Monona County, Iowa	9240
Monroe County, Iowa	7984
Montgomery County, Iowa	10694
Muscatine County, Iowa	42758
O'Brien County, Iowa	14400
Osceola County, Iowa	6451
Page County, Iowa	15934
Palo Alto County, Iowa	9399
Plymouth County, Iowa	24977
Pocahontas County, Iowa	7284
Polk County, Iowa	432243
Pottawattamie County, Iowa	93384
Poweshiek County, Iowa	18902
Ringgold County, Iowa	5129
Sac County, Iowa	10343
Scott County, Iowa	165752
Shelby County, Iowa	12168
Sioux County, Iowa	33716
Story County, Iowa	89596
Tama County, Iowa	17723
Taylor County, Iowa	6308
Union County, Iowa	12506
Van Buren County, Iowa	7560
Wapello County, Iowa	35652
Warren County, Iowa	46323
Washington County, Iowa	21696
Wayne County, Iowa	6398
Webster County, Iowa	37865
Winnebago County, Iowa	10828
Winneshiek County, Iowa	21066
Woodbury County, Iowa	102337
Worth County, Iowa	7577
Wright County, Iowa	13186
Allen County, Kansas	13360
Anderson County, Kansas	8098
Atchison County, Kansas	16870
Barber County, Kansas	4848
Barton County, Kansas	27684
Bourbon County, Kansas	15169
Brown County, Kansas	9982
Butler County, Kansas	65918
Chase County, Kansas	2788
Chautauqua County, Kansas	3646
Cherokee County, Kansas	21563
Cheyenne County, Kansas	2721
Clark County, Kansas	2198
Clay County, Kansas	8550
Cloud County, Kansas	9531
Coffey County, Kansas	8591
Comanche County, Kansas	1886
Cowley County, Kansas	36308
Crawford County, Kansas	39200
Decatur County, Kansas	2949
Dickinson County, Kansas	19801
Doniphan County, Kansas	7956
Douglas County, Kansas	111296
Edwards County, Kansas	3049
Elk County, Kansas	2868
Ellis County, Kansas	28451
Ellsworth County, Kansas	6508
Finney County, Kansas	36939
Ford County, Kansas	34062
Franklin County, Kansas	26006
Geary County, Kansas	35263
Gove County, Kansas	2683
Graham County, Kansas	2609
Grant County, Kansas	7846
Gray County, Kansas	6026
Greeley County, Kansas	1256
Greenwood County, Kansas	6683
Hamilton County, Kansas	2698
Harper County, Kansas	6030
Harvey County, Kansas	34784
Haskell County, Kansas	4290
Hodgeman County, Kansas	1908
Jackson County, Kansas	13490
Jefferson County, Kansas	19121
Jewell County, Kansas	3065
Johnson County, Kansas	545666
Kearny County, Kansas	3992
Kingman County, Kansas	7842
Kiowa County, Kansas	2560
Labette County, Kansas	21546
Lane County, Kansas	1736
Leavenworth County, Kansas	76555
Lincoln County, Kansas	3232
Linn County, Kansas	9637
Logan County, Kansas	2771
Lyon County, Kansas	33632
McPherson County, Kansas	29141
Marion County, Kansas	12663
Marshall County, Kansas	10105
Meade County, Kansas	4604
Miami County, Kansas	32862
Mitchell County, Kansas	6355
Montgomery County, Kansas	35370
Morris County, Kansas	5913
Morton County, Kansas	3229
Nemaha County, Kansas	10164
Neosho County, Kansas	16485
Ness County, Kansas	3108
Norton County, Kansas	5661
Osage County, Kansas	16294
Osborne County, Kansas	3837
Ottawa County, Kansas	6093
Pawnee County, Kansas	6987
Phillips County, Kansas	5632
Pottawatomie County, Kansas	21732
Pratt County, Kansas	9647
Rawlins County, Kansas	2502
Reno County, Kansas	64558
Republic County, Kansas	4957
Rice County, Kansas	10113
Riley County, Kansas	71612
Rooks County, Kansas	5173
Rush County, Kansas	3318
Russell County, Kansas	6983
Saline County, Kansas	55758
Scott County, Kansas	4946
Sedgwick County, Kansas	499282
Seward County, Kansas	22985
Shawnee County, Kansas	178257
Sheridan County, Kansas	2551
Sherman County, Kansas	6008
Smith County, Kansas	3859
Stafford County, Kansas	4423
Stanton County, Kansas	2258
Stevens County, Kansas	5749
Sumner County, Kansas	24110
Thomas County, Kansas	7947
Trego County, Kansas	2990
Wabaunsee County, Kansas	7047
Wallace County, Kansas	1482
Washington County, Kansas	5789
Wichita County, Kansas	2238
Wilson County, Kansas	9394
Woodson County, Kansas	3299
Wyandotte County, Kansas	157762
Adair County, Kentucky	18871
Allen County, Kentucky	20040
Anderson County, Kentucky	21458
Ballard County, Kentucky	8259
