Clark County, Arkansas	22953
Clay County, Arkansas	15836
Cleburne County, Arkansas	25908
Cleveland County, Arkansas	8668
Columbia County, Arkansas	24670
Conway County, Arkansas	21151
Craighead County, Arkansas	98381
Crawford County, Arkansas	61848
Crittenden County, Arkansas	50528
Cross County, Arkansas	17747
Dallas County, Arkansas	8069
Desha County, Arkansas	12711
Drew County, Arkansas	18729
Faulkner County, Arkansas	116293
Franklin County, Arkansas	17986
Fulton County, Arkansas	12285
Garland County, Arkansas	96641
Grant County, Arkansas	17957
Greene County, Arkansas	42731
Hempstead County, Arkansas	22477
Hot Spring County, Arkansas	33047
Howard County, Arkansas	13844
Independence County, Arkansas	36803
Izard County, Arkansas	13573
Jackson County, Arkansas	17842
Jefferson County, Arkansas	76004
Johnson County, Arkansas	25663
Lafayette County, Arkansas	7536
Lawrence County, Arkansas	17285
Lee County, Arkansas	10289
Lincoln County, Arkansas	14329
Little River County, Arkansas	12950
Logan County, Arkansas	22286
Lonoke County, Arkansas	69410
Madison County, Arkansas	15690
Marion County, Arkansas	16635
Miller County, Arkansas	43732
Mississippi County, Arkansas	46035
Monroe County, Arkansas	8066
Montgomery County, Arkansas	9381
Nevada County, Arkansas	9001
Newton County, Arkansas	8274
Ouachita County, Arkansas	25746
Perry County, Arkansas	10386
Phillips County, Arkansas	21419
Pike County, Arkansas	11243
Poinsett County, Arkansas	24459
Polk County, Arkansas	20570
Pope County, Arkansas	62662
Prairie County, Arkansas	8565
Pulaski County, Arkansas	386862
Randolph County, Arkansas	17966
St. Francis County, Arkansas	27952
Saline County, Arkansas	109851
Scott County, Arkansas	11239
Searcy County, Arkansas	8077
Sebastian County, Arkansas	126916
Sevier County, Arkansas	17170
Sharp County, Arkansas	17275
Stone County, Arkansas	12585
Union County, Arkansas	41386
Van Buren County, Arkansas	17184
Washington County, Arkansas	207893
White County, Arkansas	78132
Woodruff County, Arkansas	7192
Yell County, Arkansas	21942
Alameda County, California	1532518
Alpine County, California	1111
Amador County, California	37520
Butte County, California	220025
Calaveras County, California	45117
Colusa County, California	21415
Contra Costa County, California	1066587
Del Norte County, California	28485
El Dorado County, California	180926
Fresno County, California	941260
Glenn County, California	28185
Humboldt County, California	135250
Imperial County, California	176300
Inyo County, California	18413
Kern County, California	849872
Kings County, California	152063
Lake County, California	64279
Lassen County, California	34297
Los Angeles County, California	9898214
Madera County, California	152148
Marin County, California	255413
Mariposa County, California	18184
Mendocino County, California	87460
Merced County, California	259698
Modoc County, California	9499
Mono County, California	14398
Monterey County, California	421393
Napa County, California	138056
Nevada County, California	98788
Orange County, California	3056311
Placer County, California	356897
Plumas County, California	19690
Riverside County, California	2237696
Sacramento County, California	1435601
San Benito County, California	56174
San Bernardino County, California	2064663
San Diego County, California	3141768
San Francisco County, California	816239
San Joaquin County, California	695479
San Luis Obispo County, California	271165
San Mateo County, California	729425
Santa Barbara County, California	425974
Santa Clara County, California	1814105
Santa Cruz County, California	264923
Shasta County, California	177950
Sierra County, California	3104
Siskiyou County, California	44719
Solano County, California	416945
Sonoma County, California	487722
Stanislaus County, California	518270
Sutter County, California	94750
Tehama County, California	63321
Trinity County, California	13712
Tulare County, California	447824
Tuolumne County, California	54724
Ventura County, California	830973
Yolo County, California	202303
Yuba County, California	72600
Adams County, Colorado	452202
Alamosa County, Colorado	16107
Arapahoe County, Colorado	585845
Archuleta County, Colorado	12022
Baca County, Colorado	3807
Bent County, Colorado	6322
Boulder County, Colorado	300650
Broomfield County, Colorado	57433
Chaffee County, Colorado	18001
Cheyenne County, Colorado	1869
Clear Creek County, Colorado	9077
Conejos County, Colorado	8308
Costilla County, Colorado	3649
Crowley County, Colorado	5842
Custer County, Colorado	4224
Delta County, Colorado	30377
Denver County, Colorado	619390
Dolores County, Colorado	2029
Douglas County, Colorado	292538
Eagle County, Colorado	51755
Elbert County, Colorado	23280
El Paso County, Colorado	636944
Fremont County, Colorado	47431
Garfield County, Colorado	56003
Gilpin County, Colorado	5447
Grand County, Colorado	14557
Gunnison County, Colorado	15451
Hinsdale County, Colorado	831
Huerfano County, Colorado	6519
Jackson County, Colorado	1381
Jefferson County, Colorado	539540
Kiowa County, Colorado	1456
Kit Carson County, Colorado	8192
Lake County, Colorado	7373
La Plata County, Colorado	51770
Larimer County, Colorado	305241
Las Animas County, Colorado	15045
Lincoln County, Colorado	5438
Logan County, Colorado	22687
Mesa County, Colorado	147380
Mineral County, Colorado	712
Moffat County, Colorado	13420
Montezuma County, Colorado	25444
Montrose County, Colorado	40910
Morgan County, Colorado	28498
Otero County, Colorado	18889
Ouray County, Colorado	4449
Park County, Colorado	16091
Phillips County, Colorado	4371
Pitkin County, Colorado	17127
Prowers County, Colorado	12505
Pueblo County, Colorado	160213
Rio Blanco County, Colorado	6774
Rio Grande County, Colorado	11924
Routt County, Colorado	23182
Saguache County, Colorado	6185
San Juan County, Colorado	697
San Miguel County, Colorado	7488
Sedgwick County, Colorado	2374
Summit County, Colorado	27960
Teller County, Colorado	23334
Washington County, Colorado	4808
Weld County, Colorado	258737
Yuma County, Colorado	10156
Fairfield County, Connecticut	928722
Hartford County, Connecticut	897142
Litchfield County, Connecticut	188898
Middlesex County, Connecticut	166195
New Haven County, Connecticut	864049
New London County, Connecticut	274056
Tolland County, Connecticut	153056
Windham County, Connecticut	118419
Kent County, Delaware	165214
New Castle County, Delaware	542324
Sussex County, Delaware	200291
District of Columbia, District of Columbia	620427
Alachua County, Florida	249712
Baker County, Florida	27064
Bay County, Florida	169700
Bradford County, Florida	28476
Brevard County, Florida	544431
Broward County, Florida	1788367
Calhoun County, Florida	14763
Charlotte County, Florida	159613
Citrus County, Florida	139773
Clay County, Florida	192291
Collier County, Florida	327903
Columbia County, Florida	67340
DeSoto County, Florida	34636
Dixie County, Florida	16354
Duval County, Florida	872294
Escambia County, Florida	299642
Flagler County, Florida	97295
Franklin County, Florida	11518
Gadsden County, Florida	47387
Gilchrist County, Florida	16979
Glades County, Florida	13150
Gulf County, Florida	15670
Hamilton County, Florida	14594
Hardee County, Florida	27684
Hendry County, Florida	38816
Hernando County, Florida	172853
Highlands County, Florida	98360
Hillsborough County, Florida	1271720
Holmes County, Florida	19821
Indian River County, Florida	138973
Jackson County, Florida	49126
Jefferson County, Florida	14496
Lafayette County, Florida	8808
Lake County, Florida	299886
Lee County, Florida	631412
Leon County, Florida	278320
Levy County, Florida	40267
Liberty County, Florida	8233
Madison County, Florida	19105
Manatee County, Florida	327458
Marion County, Florida	332507
Martin County, Florida	147595
Miami-Dade County, Florida	2579916
Monroe County, Florida	74151
Nassau County, Florida	74159
Okaloosa County, Florida	183314
Okeechobee County, Florida	39441
Orange County, Florida	1170411
Osceola County, Florida	278755
Palm Beach County, Florida	1338609
Pasco County, Florida	466552
Pinellas County, Florida	917979
Polk County, Florida	609696
Putnam County, Florida	73928
St. Johns County, Florida	196025
St. Lucie County, Florida	280779
Santa Rosa County, Florida	155697
Sarasota County, Florida	381513
Seminole County, Florida	427036
Sumter County, Florida	98598
Suwannee County, Florida	43385
Taylor County, Florida	22678
Union County, Florida	15239
Volusia County, Florida	494458
Wakulla County, Florida	30953
Walton County, Florida	55640
Washington County, Florida	24596
Appling County, Georgia	18458
Atkinson County, Georgia	8364
Bacon County, Georgia	11191
Baker County, Georgia	3323
Baldwin County, Georgia	45081
Banks County, Georgia	18330
Barrow County, Georgia	69846
Bartow County, Georgia	100242
Ben Hill County, Georgia	17599
Berrien County, Georgia	19342
Bibb County, Georgia	155850
Bleckley County, Georgia	13059
Brantley County, Georgia	18581
Brooks County, Georgia	15968
Bryan County, Georgia	31238
Bulloch County, Georgia	72842
Burke County, Georgia	23559
Butts County, Georgia	23562
Calhoun County, Georgia	6549
Camden County, Georgia	50332
Candler County, Georgia	11304
Carroll County, Georgia	110722
Catoosa County, Georgia	64839
Charlton County, Georgia	13410
Chatham County, Georgia	272002
Chattahoochee County, Georgia	11293
Chattooga County, Georgia	25705
Cherokee County, Georgia	217770
Clarke County, Georgia	118509
Clay County, Georgia	3150
Clayton County, Georgia	262643
Clinch County, Georgia	6750
Cobb County, Georgia	697682
Coffee County, Georgia	42964
Colquitt County, Georgia	45804
Columbia County, Georgia	128753
Cook County, Georgia	16979
Coweta County, Georgia	129480
Crawford County, Georgia	12605
Crisp County, Georgia	23785
Dade County, Georgia	16591
Dawson County, Georgia	22214
Decatur County, Georgia	27663
DeKalb County, Georgia	697953
Dodge County, Georgia	21462
Dooly County, Georgia	14548
Dougherty County, Georgia	94839
Douglas County, Georgia	133280
Early County, Georgia	10742
Echols County, Georgia	4096
Effingham County, Georgia	52673
Elbert County, Georgia	19823
Emanuel County, Georgia	22581
Evans County, Georgia	10965
Fannin County, Georgia	23505
Fayette County, Georgia	107211
Floyd County, Georgia	96182
Forsyth County, Georgia	182392
Franklin County, Georgia	21957
Fulton County, Georgia	950359
Gilmer County, Georgia	28280
Glascock County, Georgia	3108
Glynn County, Georgia	80216
Gordon County, Georgia	55508
Grady County, Georgia	25165
Greene County, Georgia	16051
Gwinnett County, Georgia	824981
Habersham County, Georgia	43106
Hall County, Georgia	182954
Hancock County, Georgia	9368
Haralson County, Georgia	28515
Harris County, Georgia	32366
Hart County, Georgia	25435
Heard County, Georgia	11711
Henry County, Georgia	207071
Houston County, Georgia	144161
Irwin County, Georgia	9692
Jackson County, Georgia	60551
Jasper County, Georgia	13778
Jeff Davis County, Georgia	15088
Jefferson County, Georgia	16816
Jenkins County, Georgia	8122
Johnson County, Georgia	9918
Jones County, Georgia	28910
Lamar County, Georgia	18178
Lanier County, Georgia	10468
Laurens County, Georgia	48003
Lee County, Georgia	28614
Liberty County, Georgia	65115
Lincoln County, Georgia	7898
Long County, Georgia	15243
Lowndes County, Georgia	111882
Lumpkin County, Georgia	30482
McDuffie County, Georgia	21621
McIntosh County, Georgia	14237
Macon County, Georgia	14479
Madison County, Georgia	28110
Marion County, Georgia	8737
Meriwether County, Georgia	21606
Miller County, Georgia	6074
Mitchell County, Georgia	23445
Monroe County, Georgia	26673
Montgomery County, Georgia	9039
Morgan County, Georgia	17906
Murray County, Georgia	39428
Muscogee County, Georgia	195272
Newton County, Georgia	100464
Oconee County, Georgia	33255
Oglethorpe County, Georgia	14784
Paulding County, Georgia	143829
Peach County, Georgia	27577
Pickens County, Georgia	29468
Pierce County, Georgia	18723
Pike County, Georgia	17802
Polk County, Georgia	41283
Pulaski County, Georgia	11851
Putnam County, Georgia	21261
Quitman County, Georgia	2459
Rabun County, Georgia	16279
Randolph County, Georgia	7579
Richmond County, Georgia	200595
Rockdale County, Georgia	85601
Schley County, Georgia	5025
Screven County, Georgia	14393
Seminole County, Georgia	8782
Spalding County, Georgia	64118
Stephens County, Georgia	25751
Stewart County, Georgia	6070
Sumter County, Georgia	32095
Talbot County, Georgia	6760
Taliaferro County, Georgia	1715
Tattnall County, Georgia	25281
Taylor County, Georgia	8478
Telfair County, Georgia	16317
Terrell County, Georgia	9398
Thomas County, Georgia	44588
Tift County, Georgia	41380
Toombs County, Georgia	27240
Towns County, Georgia	10477
Treutlen County, Georgia	6821
Troup County, Georgia	67773
Turner County, Georgia	8847
Twiggs County, Georgia	8813
Union County, Georgia	21369
Upson County, Georgia	26943
Walker County, Georgia	68618
Walton County, Georgia	84441
Ware County, Georgia	36177
Warren County, Georgia	5701
Washington County, Georgia	21015
Wayne County, Georgia	30355
Webster County, Georgia	2797
Wheeler County, Georgia	8059
White County, Georgia	27403
Whitfield County, Georgia	103076
Wilcox County, Georgia	9165
Wilkes County, Georgia	10194
Wilkinson County, Georgia	9457
Worth County, Georgia	21617
Hawaii County, Hawaii	187039
Honolulu County, Hawaii	966559
Kalawao County, Hawaii	90
Kauai County, Hawaii	67799
Maui County, Hawaii	156764
Ada County, Idaho	401100
Adams County, Idaho	3982
Bannock County, Idaho	83562
Bear Lake County, Idaho	5952
Benewah County, Idaho	9168
Bingham County, Idaho	45884
Blaine County, Idaho	21104
Boise County, Idaho	7011
Bonner County, Idaho	40831
Bonneville County, Idaho	105797
Boundary County, Idaho	10821
Butte County, Idaho	2798
Camas County, Idaho	1099
Canyon County, Idaho	191386
Caribou County, Idaho	6857
Cassia County, Idaho	23146
Clark County, Idaho	954
Clearwater County, Idaho	8626
Custer County, Idaho	4351
Elmore County, Idaho	26187
Franklin County, Idaho	12806
Fremont County, Idaho	13126
Gem County, Idaho	16727
Gooding County, Idaho	15363
Idaho County, Idaho	16462
Jefferson County, Idaho	26327
Jerome County, Idaho	22514
Kootenai County, Idaho	141045
Latah County, Idaho	37881
Lemhi County, Idaho	7979
Lewis County, Idaho	3793
Lincoln County, Idaho	5138
Madison County, Idaho	37884
Minidoka County, Idaho	20167
Nez Perce County, Idaho	39431
Oneida County, Idaho	4233
Owyhee County, Idaho	11403
Payette County, Idaho	22550
Power County, Idaho	7768
Shoshone County, Idaho	12655
Teton County, Idaho	10179
Twin Falls County, Idaho	77993
Valley County, Idaho	9606
Washington County, Idaho	10134
Adams County, Illinois	67172
Alexander County, Illinois	8013
Bond County, Illinois	17731
Boone County, Illinois	54223
Brown County, Illinois	6877
Bureau County, Illinois	34640
Calhoun County, Illinois	5067
Carroll County, Illinois	15185
Cass County, Illinois	13647
Champaign County, Illinois	202706
Christian County, Illinois	34720
Clark County, Illinois	16219
Clay County, Illinois	13731
Clinton County, Illinois	38130
Coles County, Illinois	53751
Cook County, Illinois	5214988
Crawford County, Illinois	19783
Cumberland County, Illinois	11068
DeKalb County, Illinois	104520
De Witt County, Illinois	16548
Douglas County, Illinois	19826
DuPage County, Illinois	923352
Edgar County, Illinois	18396
Edwards County, Illinois	6684
Effingham County, Illinois	34253
Fayette County, Illinois	22160
Ford County, Illinois	13954
Franklin County, Illinois	40002
Fulton County, Illinois	36973
Gallatin County, Illinois	5510
Greene County, Illinois	13841
Grundy County, Illinois	50045
Hamilton County, Illinois	8416
Hancock County, Illinois	19019
Hardin County, Illinois	4281
Henderson County, Illinois	7201
Henry County, Illinois	50267
Iroquois County, Illinois	29510
Jackson County, Illinois	60366
Jasper County, Illinois	9740
Jefferson County, Illinois	38791
Jersey County, Illinois	22850
Jo Daviess County, Illinois	22621
Johnson County, Illinois	12635
Kane County, Illinois	519923
Kankakee County, Illinois	113453
Kendall County, Illinois	116711
Knox County, Illinois	52700
Lake County, Illinois	701012
LaSalle County, Illinois	113463
Lawrence County, Illinois	16814
Lee County, Illinois	35515
Livingston County, Illinois	38844
Logan County, Illinois	30259
McDonough County, Illinois	32501
McHenry County, Illinois	307899
McLean County, Illinois	170734
Macon County, Illinois	110582
Macoupin County, Illinois	47807
Madison County, Illinois	268500
Marion County, Illinois	39014
Marshall County, Illinois	12508
Mason County, Illinois	14475
Massac County, Illinois	15312
Menard County, Illinois	12709
Mercer County, Illinois	16350
Monroe County, Illinois	33233
Montgomery County, Illinois	29839
Morgan County, Illinois	35561
Moultrie County, Illinois	14916
Ogle County, Illinois	53160
Peoria County, Illinois	186675
Perry County, Illinois	22236
Piatt County, Illinois	16672
Pike County, Illinois	16377
Pope County, Illinois	4452
Pulaski County, Illinois	6007
Putnam County, Illinois	5968
Randolph County, Illinois	33269
Richland County, Illinois	16219
Rock Island County, Illinois	147256
St. Clair County, Illinois	270088
Saline County, Illinois	24959
Sangamon County, Illinois	198925
Schuyler County, Illinois	7485
Scott County, Illinois	5232
Shelby County, Illinois	22290
Stark County, Illinois	5839
Stephenson County, Illinois	47396
Tazewell County, Illinois	135742
Union County, Illinois	17702
Vermilion County, Illinois	81358
Wabash County, Illinois	11829
Warren County, Illinois	17843
Washington County, Illinois	14586
Wayne County, Illinois	16620
White County, Illinois	14622
Whiteside County, Illinois	58151
Will County, Illinois	680400
Williamson County, Illinois	66741
Winnebago County, Illinois	293667
Woodford County, Illinois	38913
Adams County, Indiana	34351
Allen County, Indiana	358745
Bartholomew County, Indiana	77621
Benton County, Indiana	8883
Blackford County, Indiana	12680
Boone County, Indiana	57886
Brown County, Indiana	15075
Carroll County, Indiana	20066
Cass County, Indiana	38920
Clark County, Indiana	111534
Clay County, Indiana	26902
Clinton County, Indiana	33043
Crawford County, Indiana	10606
Daviess County, Indiana	31918
Dearborn County, Indiana	50020
Decatur County, Indiana	25895
DeKalb County, Indiana	42413
Delaware County, Indiana	117797
Dubois County, Indiana	42193
Elkhart County, Indiana	198480
Fayette County, Indiana	24163
Floyd County, Indiana	74975
Fountain County, Indiana	17130
Franklin County, Indiana	22997
Fulton County, Indiana	20751
Gibson County, Indiana	33540
Grant County, Indiana	69669
Greene County, Indiana	33119
Hamilton County, Indiana	283213
Hancock County, Indiana	70360
Harrison County, Indiana	39237
Hendricks County, Indiana	148613
Henry County, Indiana	49343
Howard County, Indiana	82888
Huntington County, Indiana	37171
Jackson County, Indiana	42920
Jasper County, Indiana	33402
Jay County, Indiana	21376
Jefferson County, Indiana	32298
Jennings County, Indiana	28196
Johnson County, Indiana	141767
Knox County, Indiana	38468
Kosciusko County, Indiana	77389
LaGrange County, Indiana	37491
Lake County, Indiana	494820
LaPorte County, Indiana	111187
Lawrence County, Indiana	46088
Madison County, Indiana	131051
Marion County, Indiana	910798
Marshall County, Indiana	46981
Martin County, Indiana	10338
Miami County, Indiana	36585
Monroe County, Indiana	140339
Montgomery County, Indiana	38343
Morgan County, Indiana	69206
Newton County, Indiana	14129
Noble County, Indiana	47460
Ohio County, Indiana	6084
Orange County, Indiana	19916
Owen County, Indiana	21516
Parke County, Indiana	17123
Perry County, Indiana	19469
Pike County, Indiana	12755
Porter County, Indiana	165442
Posey County, Indiana	25680
Pulaski County, Indiana	13280
Putnam County, Indiana	37882
Randolph County, Indiana	26005
Ripley County, Indiana	28719
Rush County, Indiana	17317
St. Joseph County, Indiana	266756
Scott County, Indiana	23945
Shelby County, Indiana	44355
Spencer County, Indiana	21056
Starke County, Indiana	23219
Steuben County, Indiana	34058
Sullivan County, Indiana	21246
Switzerland County, Indiana	10567
Tippecanoe County, Indiana	175485
Tipton County, Indiana	15846
Union County, Indiana	7477
Vanderburgh County, Indiana	180285
Vermillion County, Indiana	16112
Vigo County, Indiana	108321
Wabash County, Indiana	32581
Warren County, Indiana	8474
Warrick County, Indiana	60240
Washington County, Indiana	28180
Wayne County, Indiana	68822
Wells County, Indiana	27724
White County, Indiana	24506
Whitley County, Indiana	33288
Adair County, Iowa	7588
Adams County, Iowa	3993
Allamakee County, Iowa	14200
Appanoose County, Iowa	12870
Audubon County, Iowa	6016
Benton County, Iowa	26137
Black Hawk County, Iowa	131429
Boone County, Iowa	26336
Bremer County, Iowa	24363
Buchanan County, Iowa	20879
Buena Vista County, Iowa	20264
Butler County, Iowa	14948
Calhoun County, Iowa	10054
Carroll County, Iowa	20848
Cass County, Iowa	13779
Cedar County, Iowa	18445
Cerro Gordo County, Iowa	43965
Cherokee County, Iowa	12046
Chickasaw County, Iowa	12408
Clarke County, Iowa	9302
Clay County, Iowa	16601
Clayton County, Iowa	18000
Clinton County, Iowa	49103
Crawford County, Iowa	17210
Dallas County, Iowa	69722
Davis County, Iowa	8774
Decatur County, Iowa	8257
Delaware County, Iowa	17650
Des Moines County, Iowa	40099
Dickinson County, Iowa	16879
Dubuque County, Iowa	94507
Emmet County, Iowa	10080
Fayette County, Iowa	20966
Floyd County, Iowa	16124
Franklin County, Iowa	10683
Fremont County, Iowa	7360
Greene County, Iowa	9305
Grundy County, Iowa	12458
Guthrie County, Iowa	10861
Hamilton County, Iowa	15447
Hancock County, Iowa	11276
Hardin County, Iowa	17384
Harrison County, Iowa	14796
Henry County, Iowa	20318
Howard County, Iowa	9545
Humboldt County, Iowa	9799
Ida County, Iowa	7079
Iowa County, Iowa	16340
Jackson County, Iowa	19720
Jasper County, Iowa	36624
Jefferson County, Iowa	17011
Johnson County, Iowa	133730
Jones County, Iowa	20752
Keokuk County, Iowa	10366
Kossuth County, Iowa	15369
Lee County, Iowa	35605
Linn County, Iowa	213973
Louisa County, Iowa	11370
Lucas County, Iowa	8836
Lyon County, Iowa	11706
Madison County, Iowa	15724
Mahaska County, Iowa	22505
Marion County, Iowa	33352
Marshall County, Iowa	40982
Mills County, Iowa	15036
Mitchell County, Iowa	10702
Monona County, Iowa	9262
Monroe County, Iowa	8046
Montgomery County, Iowa	10651
Muscatine County, Iowa	42799
O'Brien County, Iowa	14201
Osceola County, Iowa	6312
Page County, Iowa	15926
Palo Alto County, Iowa	9365
Plymouth County, Iowa	24839
Pocahontas County, Iowa	7216
Polk County, Iowa	437770
Pottawattamie County, Iowa	93490
Poweshiek County, Iowa	18861
Ringgold County, Iowa	5101
Sac County, Iowa	10220
Scott County, Iowa	167053
Shelby County, Iowa	12038
Sioux County, Iowa	34034
Story County, Iowa	90896
Tama County, Iowa	17619
Taylor County, Iowa	6266
Union County, Iowa	12557
Van Buren County, Iowa	7511
Wapello County, Iowa	35444
Warren County, Iowa	46664
Washington County, Iowa	21830
Wayne County, Iowa	6363
Webster County, Iowa	37704
Winnebago County, Iowa	10718
Winneshiek County, Iowa	21038
Woodbury County, Iowa	102642
Worth County, Iowa	7574
Wright County, Iowa	13038
Allen County, Kansas	13351
Anderson County, Kansas	8051
Atchison County, Kansas	16785
Barber County, Kansas	4926
Barton County, Kansas	27697
Bourbon County, Kansas	14941
Brown County, Kansas	9998
Butler County, Kansas	65851
Chase County, Kansas	2791
Chautauqua County, Kansas	3614
Cherokee County, Kansas	21387
Cheyenne County, Kansas	2704
Clark County, Kansas	2131
Clay County, Kansas	8525
Cloud County, Kansas	9395
Coffey County, Kansas	8519
Comanche County, Kansas	1883
Cowley County, Kansas	36242
Crawford County, Kansas	39204
Decatur County, Kansas	2922
Dickinson County, Kansas	19731
Doniphan County, Kansas	7955
Douglas County, Kansas	112491
Edwards County, Kansas	3021
Elk County, Kansas	2790
Ellis County, Kansas	28774
Ellsworth County, Kansas	6458
Finney County, Kansas	37112
Ford County, Kansas	34441
Franklin County, Kansas	25887
Geary County, Kansas	35324
Gove County, Kansas	2689
Graham County, Kansas	2643
Grant County, Kansas	7899
Gray County, Kansas	6106
Greeley County, Kansas	1250
Greenwood County, Kansas	6612
Hamilton County, Kansas	2623
Harper County, Kansas	5948
Harvey County, Kansas	34748
Haskell County, Kansas	4237
Hodgeman County, Kansas	1979
Jackson County, Kansas	13468
Jefferson County, Kansas	18960
Jewell County, Kansas	3087
Johnson County, Kansas	552906
Kearny County, Kansas	3963
Kingman County, Kansas	7895
Kiowa County, Kansas	2553
Labette County, Kansas	21432
Lane County, Kansas	1762
Leavenworth County, Kansas	77118
Lincoln County, Kansas	3206
Linn County, Kansas	9605
Logan County, Kansas	2764
Lyon County, Kansas	33653
McPherson County, Kansas	29213
Marion County, Kansas	12540
Marshall County, Kansas	10003
Meade County, Kansas	4539
Miami County, Kansas	32696
Mitchell County, Kansas	6304
Montgomery County, Kansas	34744
Morris County, Kansas	5861
Morton County, Kansas	3169
Nemaha County, Kansas	10123
Neosho County, Kansas	16455
Ness County, Kansas	3127
Norton County, Kansas	5672
Osage County, Kansas	16340
Osborne County, Kansas	3842
Ottawa County, Kansas	6085
Pawnee County, Kansas	7035
Phillips County, Kansas	5543
Pottawatomie County, Kansas	22040
Pratt County, Kansas	9662
Rawlins County, Kansas	2539
Reno County, Kansas	64393
Republic County, Kansas	4913
Rice County, Kansas	10101
Riley County, Kansas	73384
Rooks County, Kansas	5182
Rush County, Kansas	3200
Russell County, Kansas	6962
Saline County, Kansas	55733
Scott County, Kansas	4906
Sedgwick County, Kansas	500914
Seward County, Kansas	23223
Shawnee County, Kansas	178861
Sheridan County, Kansas	2544
Sherman County, Kansas	6039
Smith County, Kansas	3791
Stafford County, Kansas	4390
Stanton County, Kansas	2228
Stevens County, Kansas	5641
Sumner County, Kansas	23858
Thomas County, Kansas	7950
Trego County, Kansas	2977
Wabaunsee County, Kansas	7042
Wallace County, Kansas	1524
Washington County, Kansas	5838
Wichita County, Kansas	2257
Wilson County, Kansas	9239
Woodson County, Kansas	3306
Wyandotte County, Kansas	158030
Adair County, Kentucky	18979
Allen County, Kentucky	20170
Anderson County, Kentucky	21560
Ballard County, Kentucky	8285
